Date,spx,spx_normalised,log_price,log_return,dt,spx_max_drawdown,spx_max_drawdown_dur
10/2/2000,1416.8299560546875,3.0860360289697315,7.256177229705499,0.003620243,0.002739726,-0.522504429,3315 days
11/2/2000,1387.1199951171875,3.0213239515036974,7.234984930716309,-0.021192299,0.002739726,-0.512277213,3314 days
14/2/2000,1389.939941,3.0274661535446814,7.2370158175698585,0.002030887,0.008219178,-0.513266718,3311 days
15/2/2000,1402.050048828125,3.0538435093162004,7.245690765122938,0.008674948,0.002739726,-0.517470842,3310 days
16/2/2000,1387.6700439453125,3.0225220278811995,7.235381392306258,-0.010309373,0.002739726,-0.512470538,3309 days
17/2/2000,1388.260009765625,3.0238070485497452,7.235806450443732,0.000425058,0.002739726,-0.512677723,3308 days
18/2/2000,1346.0899658203125,2.9319553239286376,7.204959347,-0.030847103,0.002739726,-0.497410986,3307 days
22/2/2000,1352.1700439453125,2.945198508174226,7.209466020843156,0.004506673,0.010958904109589041,-0.499670894,3303 days
23/2/2000,1360.689941,2.9637559295607665,7.215747159949493,0.006281139,0.002739726,-0.502803682,3302 days
24/2/2000,1353.4300537109375,2.947942969862769,7.210397429633248,-0.00534973,0.002739726,-0.500136688,3301 days
25/2/2000,1333.3599853515625,2.9042278057414608,7.195457340247812,-0.014940089,0.002739726,-0.49261262,3300 days
28/2/2000,1348.050048828125,2.9362246342689726,7.206414418993792,0.010957078745979842,0.008219178,-0.498141757,3297 days
29/2/2000,1366.4200439453125,2.9762368224227997,7.219949492090438,0.013535073096646144,0.002739726,-0.504888682,3296 days
1/3/2000,1379.189941,3.0040512849010206,7.229251607,0.009302115,0.002739726,-0.509472909,3295 days
2/3/2000,1381.760009765625,3.009649220997764,7.231113334953914,0.001861728,0.002739726,-0.510385288,3294 days
3/3/2000,1409.1700439453125,3.0693517651685216,7.2507561887512955,0.019642854,0.002739726,-0.519908877,3293 days
6/3/2000,1391.280029296875,3.0303850355846764,7.237979486757085,-0.012776702,0.008219178,-0.513735542,3290 days
7/3/2000,1355.6199951171875,2.9527129410594815,7.212014189636795,-0.025965297,0.002739726,-0.500944194,3289 days
8/3/2000,1366.699951171875,2.9768464959988346,7.220154318243729,0.008140129,0.002739726,-0.504990083,3288 days
9/3/2000,1401.689941,3.053059149504032,7.2454338886471525,0.025279570403423435,0.002739726,-0.517346876,3287 days
10/3/2000,1395.0699462890625,3.0386399573095555,7.240699833707468,-0.004734055,0.002739726,-0.515056552,3286 days
13/3/2000,1383.6199951171875,3.0137005058987847,7.232458528474338,-0.008241305,0.008219178,-0.511043472,3283 days
14/3/2000,1359.1500244140625,2.9604017942961884,7.214614801298922,-0.017843727,0.002739726,-0.502240358,3282 days
15/3/2000,1392.1400146484375,3.0322581931700077,7.2385974210719555,0.023982619773033065,0.002739726,-0.514035929,3281 days
16/3/2000,1458.469970703125,3.1767332823012002,7.285143199931007,0.046545779,0.002739726,-0.536137155,3280 days
17/3/2000,1464.469970703125,3.1898020461953362,7.289248661245765,0.004105461,0.002739726,-0.538037623,3279 days
20/3/2000,1456.6300048828125,3.1727256024880424,7.283880830832131,-0.00536783,0.008219178,-0.53555122,3276 days
21/3/2000,1493.8699951171875,3.2538390424535413,7.309125343912627,0.025244513080496134,0.002739726,-0.547129247,3275 days
22/3/2000,1500.6400146484375,3.268585006922308,7.313646972522088,0.004521629,0.002739726,-0.549172338,3274 days
23/3/2000,1527.3499755859375,3.3267627024412736,7.331289471,0.017642498,0.002739726,-0.557056313,3273 days
24/3/2000,1527.459961,3.3270022645398374,7.331361478549996,7.200798340623038e-05,0.002739726,-0.557088207,3272 days
27/3/2000,1523.8599853515625,3.319161059380292,7.329001858897101,-0.00235962,0.008219178,-0.55604187,3269 days
28/3/2000,1507.72998,3.284027855142835,7.318360474,-0.010641384,0.002739726,-0.551292315,3268 days
29/3/2000,1508.52002,3.2857486608053277,7.3188843296620325,0.000523855,0.002739726,-0.551527311,3267 days
30/3/2000,1487.9200439453125,3.2408792912790623,7.305134480041599,-0.01374985,0.002739726,-0.54531829,3266 days
31/3/2000,1498.5799560546875,3.264097937,7.312273242727115,0.007138763,0.002739726,-0.548552597,3265 days
3/4/2000,1505.969970703125,3.280194329796447,7.317192468388877,0.004919226,0.008219178,-0.550767915,3262 days
4/4/2000,1494.72998,3.2557122000388725,7.309700854,-0.007491614,0.002739726,-0.547389804,3261 days
5/4/2000,1487.3699951171875,3.239681215,7.3047647353597895,-0.004936119,0.002739726,-0.545150143,3260 days
